slug,amount,currency,members,updates,name,type,tags,contributionsCount,totalFinancialContributors,country,flag,tag_community,tag_open source,tag_javascript,tag_other,tag_association,type_公益型,type_技术型,type_教育型,country_DE,country_FR,country_GB,country_Other,country_US,country_Unknown,age
alvr,5938.12,USD,109,0,ALVR,技术型,open source,317,96,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
cljdoc,2041.0,USD,33,0,cljdoc,技术型,"clojure, clojurescript, docs, documentation, open source, api",389,27,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
spotiflyer,1865.31,USD,275,0,SpotiFlyer,技术型,"open source, hacktoberfest",291,258,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
museum-workers-speak,29152.76,USD,141,2,Museum Workers Speak,公益型,"advocacy, arts and culture, covid, covid-19, labor justice, mutual aid, usa",333,83,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0
orbitdb,32304.02,USD,36,7,OrbitDB,技术型,open source,334,30,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
react-native-elements,18348.04,USD,94,3,React Native Elements,技术型,open source,426,60,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0
ellie,2699.0,USD,29,0,Ellie,技术型,"open source, elm, ellie, elm-lang, elmlang, code editor, compiler",439,23,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
marshmallow,11247.34,USD,49,5,marshmallow,技术型,"serialization, deserialization, rest, api, marshalling, python, python-2, python-3, validation, open source",333,38,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
codeceptjs,32733.99,USD,47,0,CodeceptJS,技术型,open source,305,39,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
organicmaps,3107.5,USD,88,0,Organic Maps,技术型,"open source, maps, offline maps, android, ios, mobile, app, fdroid, osm, openstreetmap, gps, linux, free software, privacy, navigation, offline",265,68,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.0
lemonaid-athens,6433.79,USD,86,9,Lemonaid Athens,公益型,"community, food, mutual aid, south east, southern usa, usa, georgia",250,64,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
amplifying-fsharp,10392.69,USD,66,7,Amplifying FSharp,技术型,"open source, fsharp, dotnet, .net, f#",251,57,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0
blacklivesmatteratschool,195411.45,USD,95,8,National Black Lives Matter At School,公益型,"community, education, racial justice, usa",227,58,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
rom,3250.0,USD,39,0,rom,技术型,open source,419,32,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0
dnscrypt,7220.5,USD,44,0,dnscrypt,技术型,"dns, dns-over-https, dnscrypt, dnscrypt-proxy, dnscrypt-proxy2, doh, proxy, open source",342,38,FR,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6.0
komga,4411.12,USD,38,0,Komga,技术型,"open source, comics, media server, manga, bds, kotlin, opds",305,32,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
wechaty,81224.11,USD,66,5,Wechaty,技术型,"rpa, conversational, sdk, wechat, whatsapp",244,53,US,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.0
communitybridge,7164.5,USD,48,7,CommunityBridge,公益型,"community, bbb, privacy, free software, video chat, meeting, bigbluebutton, communication, streaming, conference, podcasting, video chat platform, cooperative, collective, platform coop, platform cooperativism, communitybridge, privacy workshop, micky, social, translation, live, interpretation, closed caption, whiteboard, polls, shared notes, breakout room, open source",377,35,Unknown,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3.0
hylo,76888.0,USD,109,1,Hylo,技术型,"community, social networking, regeneration, regenerative agriculture, bioregional organizing, open source",432,90,US,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0
zinc-community,10873.0,USD,28,16,Zinc Community,技术型,"community, open source, free-software, worker-cooperative",448,19,US,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0
drupal-recording-initiative,44354.02,USD,62,26,Drupal Recording Initiative,技术型,"conference recording, session recording, drupal camp, drupalcamp, other",494,51,Unknown,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6.0
nssc,14023.0,USD,147,26,National Shattering Silence Coalition,公益型,"advocacy, aot, bipolar disorder, borderline personality disorder, endsuicide, major depression, mental health, mentalhealth, mental illness, parity for brain illness, parityforsbd, sbd, schizoaffective disorder, schizophrenia, serious brain disorder, serious mental illness, smi, suicide awareness, suicide prevention, treatmentbeforetragedy, usa",278,111,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0
clap,11503.07,USD,48,2,Clap,技术型,"open source, rust, clap, cli, parse",292,36,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0
beehaw-collective,9636.64,USD,47,0,Beehaw Collective,公益型,"community building, technology, education, civic tech, online, news, global, resource",239,37,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
mithriljs,7632.77,USD,38,0,Mithril.js,技术型,"framework, javascript, mithril, router, vdom, virtual-dom, xhr, open source",418,33,Unknown,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.0
sequelize,39349.3,USD,54,103,Sequelize,技术型,open source,316,38,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0
shapeshifter,2018.0,USD,32,0,Shape Shifter,技术型,"android, angular, animated-vector-drawables, icon-animations, ios, svg, typescript, open source",489,30,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
lettersforliberation,2321.0,USD,49,0,Letters for Liberation,公益型,"prison abolition, prison penpal, prison, incarceration",257,39,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
researchrabbit,3283.0,USD,146,0,ResearchRabbit,技术型,"community, education, technology",379,106,Unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0
betterdisplay,5418.68,USD,243,0,BetterDisplay,技术型,"open source, hidpi, mac, virtual display, dummy, display, swift, hdmi, better",298,239,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0
dont-forget-the-streets,24427.93,USD,62,2,Don't Forget the Streets,公益型,"community, harm reduction, health, mutual aid, new york, new york city, nyc, outreach, usa, lower east side",240,48,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0
osca,139145.89,USD,105,1,Open Source Community Africa,技术型,"meetup, open source, africa, open source festival, technology, software development",284,78,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.0
dat,35924.19,USD,52,13,dat ecosystem,技术型,"civic tech, command-line, dat, dat project, dat-protocol, decentralization, development toolkit, distributed, hypercore, peer-to-peer, hyperdrive, online, open source, protocol, sdk, toolkit, p2p",407,33,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
apmutualaid,11267.92,USD,115,3,Albany Park Mutual Aid,公益型,"chicago, community, illinois, midwestern usa, mutual aid, usa",224,81,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0
art_coop,1948575.93,USD,108,5,Art.coop,公益型,"arts and culture, education, online, event, grants, global, community, solidarity economy",169,73,Unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0
remmina,3597.82,USD,84,3,Remmina,技术型,"copyleft, libre software",266,75,Other,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0
biome,43439.95,USD,48,0,Biome,技术型,"linter, formatter, open source, javascript, typescript, toolchain",228,30,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2.0
sustainoss,141886.34,USD,203,1,SustainOSS,公益型,"open source, sustain",174,149,Unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.0
distribute-aid-usa,114145.99,USD,131,13,Distribute Aid USA,公益型,"asylum seekers, community, disaster response, displaced people, environment, global, grassroots, humanitarian aid, logistics, mutual aid, online, open content, open source, refugees, resource, shipping, solidarity economy, storage, supply chain, technology, usa, warehouse",188,105,US,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4.0
drupal-diversity-and-inclusion,13030.71,USD,48,2,Drupal Diversity & Inclusion,公益型,"civic tech, ddi, diversity, diversity and inclusion, drupal, drupal diversity and inclusion, event, inclusion, movement, online, open source, outreachy, usa",375,29,Unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.0
piranhacms,9414.55,USD,29,0,Piranha CMS,技术型,"aspnet-core, cms, cms-framework, dotnet, dotnet-core, dotnet-standard, entityframeworkcore, open source",298,26,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.0
git-bug,1794.0,USD,27,6,git-bug,技术型,"bugtracker, decentralized-application, distributed-systems, git, open source",357,24,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
nojusticenopride,171937.2,USD,80,0,No Justice No Pride,公益型,"blacklivesmatter, civic tech, community, dc, district of columbia, event, lgbtq housing, liberation, maryland, transgender, transhousingnow, trans justice, translivesmatter, usa, virginia, washington dc",231,56,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
siduction-us,1921.3,USD,25,11,siduction (US),技术型,"linux, debian, rolling release, distribution",277,20,DE,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0
lottie,157349.0,USD,36,0,Lottie,技术型,"open source, animation",301,24,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
codeception,13217.0,USD,42,0,Codeception,技术型,,325,33,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0
node-fetch,4563.71,USD,33,0,Node Fetch,技术型,"node-fetch, javascript, fetch api, window.fetch, fetch, nodejs, npm, module, library, isomorphic, cross-fetch, unfetch, api",287,26,Unknown,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5.0
gbdev,6059.45,USD,39,0,gbdev,技术型,"game development, game boy, documentation, open source",242,25,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
openpracticelibrary,1599.45,USD,27,4,Open Practice Library,技术型,"open source, agile, collaboration, product development, team work, creative commons, gatsby, netlify",232,19,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
libsodium,6257.5,USD,45,0,libsodium,技术型,"c, crypto, cryptography, open source",349,38,FR,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6.0
pnwzone,1580.5,USD,42,3,PNW.Zone (Mastodon),技术型,"mastodon, fediverse, socialmedia, community, socialnetwork, pnw",252,33,US,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0
joomla-component-builder,17851.0,USD,70,14,Joomla! Component Builder,技术型,"jcb, joomla, vdm, joomla component builder, component builder, development tool, open source",212,48,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
cprcle,12945.25,USD,72,1,Cleveland Pandemic Response,公益型,"mutual aid, education, covid-19, cleveland, ohio, food access, reproductivehealth, disability justice, community care, freediapers, hygiene, cleaning",214,54,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
react-boilerplate,18629.0,USD,48,0,react-boilerplate,技术型,open source,393,39,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.0
apex,8582.0,USD,49,0,APEX,技术型,open source,568,45,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.0
corpusfamily,17716.0,USD,79,1,CORPUS Family,公益型,"arts and culture, community, music, new york, new york city, nyc, usa, youth",272,58,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
fisk-vanderbilt-masters-to-phd-bridge-program,23478.33,USD,73,4,Fisk-Vanderbilt Master's-to-PhD Bridge Program,教育型,"hardship fund, nashville, other, southeastern usa, stem, students, tennesse, urm, usa",339,44,Unknown,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6.0
gureum,2015.2,USD,38,4,구름 입력기,技术型,"open source, 한글, korean, hangul, input method",340,33,Other,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.0
metacpan-core,43532.64,USD,37,0,MetaCPAN Core,技术型,open source,211,28,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0
mswjs,11614.53,USD,38,3,Mock Service Worker,技术型,open source,247,27,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
vite,84763.57,USD,59,0,Vite,技术型,open source,236,31,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
cypressio,20826.52,USD,40,0,Cypress.io,技术型,"cypress, e2e-testing, end-to-end-testing, javascript-tests, test, test-automation, test-runner, test-suite, testing, testing-tools, tests, open source",344,37,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
julian-collective,629304.0,USD,73,3,JULIAN,技术型,"civil rights, civil rights movement, fairness, human rights, julian, justice, legal services, resource, technology, usa",63,40,US,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0
catppuccin,4326.18,USD,68,1,Catppuccin,技术型,"open source, palette, customization, soothing, colourscheme",253,46,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0
xmake,3045.0,USD,19,4,xmake,技术型,"build-tool, cross-platform, lua, multi-language, package-manager, plugins, visual-studio, xmake, open source, hacktoberfest",260,16,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8.0
svgr,4834.04,USD,54,0,SVGR,技术型,"inline-svg, loader, react, react-native, react-svg, react-svg-creator, react-svg-loader, svg, svg-react, svg-to-react, svg2react, svgo, webpack, webpack-loader, open source",312,51,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
naarpr,27782.24,USD,231,0,National Alliance Against Racist & Political Repression,公益型,"movement, civil rights, human rights",446,215,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.0
a11ytalks,9979.91,USD,42,3,A11yTalks,技术型,"a11y, accessibility, civic tech, event, global, meetup, online, usa",280,28,US,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0
craftjs,12965.0,USD,19,0,craft.js,技术型,"draft-js, drag-and-drop, html-builder, page-builder, react, site-builder, web-builder, wysiwyg, open source",263,16,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
chicagosolidaritynetwork,25082.0,USD,81,2,Chicago Solidarity Network,公益型,"arts and culture, chicago, decolonization, education, event, frontline workers, illinois, midwestern usa, mutual aid, political education, usa",228,64,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0
omigroup,7420.85,USD,27,1,Open Metaverse Interoperability Group,技术型,,237,17,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0
kefc,474950.6,USD,120,3,Kingston Emergency Food Collaborative,公益型,"education, food, kingston, mutual aid, new york, usa, social justice, food insecurity, ulster county, community, grassroots",155,100,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
immer,6111.0,USD,35,0,immer,技术型,"immutable, immutables, reducer, redux, state-tree, open source, hacktoberfest",298,32,Other,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.0
ope-worker-center,6425.0,USD,36,0,OPE Worker Center,公益型,"union, workers, education, worker-center, public school, community",335,29,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
ethics-public-policy-and-technological-change,143595.0,USD,364,0,"Ethics, Public Policy, and Technological Change Course",教育型,"california, civic tech, course, other, san francisco, usa, western usa",339,341,Unknown,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.0
hare,6846.0,USD,33,0,Hare,技术型,,241,26,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0
mediasoup,33085.0,USD,61,1,mediasoup,技术型,"c-plus-plus, nodejs, server-side, sfu, webrtc, rust",342,51,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0
valley-tenants-union,2515.0,USD,51,3,Valley Tenants Union (formerly Worried About Rent),公益型,"arizona, community, housing, phoenix, racial justice, southwestern usa, tenants, tenants union, usa",216,34,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
erxes,18664.62,USD,64,0,erxes Inc,技术型,"apollo, graphql, marketing, mongodb, node, react, sales, open source",430,59,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7.0
jrnl,1228.0,USD,34,0,Jrnl,技术型,open source,286,28,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
cooperation-milwaukee,8841.62,USD,43,0,Cooperation Milwaukee,公益型,"community, mutual aid, mutual aid network, solidarity economy, solidarity fund, direct aid, union-coops, social ecology, land back, worker-owned coop, cooperative economy, anticapitalism, horizontal",299,32,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0
terser,31191.96,USD,57,0,Terser,技术型,"javascript, ecmascript, stage 4, minifier, uglifier, compiler, open source",320,48,Unknown,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.0
weareopen,2258.0,USD,23,1,We Are Open Projects,技术型,"open souce, association, coop, open source",339,15,GB,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,7.0
colly,2236.8,USD,23,0,Colly,技术型,"crawler, crawling, framework, go, golang, scraper, scraping, spider, open source",321,18,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0
masscode,1428.0,USD,58,21,massCode,技术型,"electron, linux, macos, productivity, snippets, snippets-manager, vue, windows, open source",230,54,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
peachcloud,23189.67,USD,27,17,PeachCloud,技术型,"open source, decentralized, decentralised, scuttlebutt, hardware, social, infrastructure, raspberry pi, communication, peer-to-peer, raspberry-pi, network, ssb, cloud, solarpunk",292,20,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
the-union-place,2911.71,USD,31,1,The Union Place,公益型,"labor, union, activism, movement, community",380,28,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
ghcup,2022.41,USD,31,0,ghcup,技术型,,231,26,DE,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0
visjs,7632.3,USD,76,0,vis.js,技术型,"canvas, canvas-animation, canvasjs, chart, chart-library, charting-library, chartjs, charts, data-visualization, data-viz, dataset, dataview, graphics, graphs, javascript, network, network-visualization, timeline, visualization, visualization-library, open source",317,62,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,7.0
girls-kick,22687.26,USD,190,1,Girls Kick,公益型,"africa, athletics, education, gender justice, girlkicks, girlskick, girlskicksoccer, girlssoccer, sports, youth",274,159,US,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0
theatlsocial,4797.83,USD,31,5,theATL.social,技术型,"mastodon, lemmy, fediverse, atlanta, georgia, community",324,23,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0
independent-solid-test-suite,10175.0,USD,19,0,Independent Solid test suite,技术型,,244,14,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0
capawesome,86713.62,USD,40,1,Capawesome,技术型,"capacitor, open source",202,27,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0
qmk-firmware,8031.0,USD,57,0,QMK Firmware,技术型,"open source, keyboard firmware",219,42,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0
alabama-survivors-fund,16687.23,USD,129,0,Alabama Survivors Fund,公益型,,244,122,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
y-collective,156976.98,USD,40,0,Y-Collective,公益型,"yjs, crdt, yrs, shared-editing, y-crdt",223,25,DE,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0
quiltmc,2898.79,USD,51,0,The Quilt Project,技术型,"open source, minecraft, modding",207,39,US,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0
1999collective,249756.87,USD,56,2,1999 Collective,技术型,,72,30,US,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0
babashka,28670.0,USD,20,4,babashka,技术型,"open source, clojure",276,12,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0
effector,11087.77,USD,26,2,effector — business logic with ease,技术型,"open source, javascript, typescript",231,16,Unknown,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,4.0
atom-material-themes-and-plugins,4419.23,USD,113,0,Atom Material Themes & Plugins,技术型,"open source, jetbrains, ide, editor, material, phpstorm, android studio, webstorm, intellij, theme, oceanic, palenight, darker, lighter, monokai, solarized, nightowl, lightowl, dracula, slack, chrome",356,108,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7.0
hexo,1475.69,USD,31,0,Hexo,技术型,"open source, nodejs, static website generator, blog framework",270,26,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0
zoneminder,10828.13,USD,39,9,Zoneminder,技术型,"open source, video, cctv, camera, security, surveillance",231,33,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.0
choo,6244.16,USD,49,0,choo,技术型,open source,479,41,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.0
twisted-fields-research-collective,5974.75,USD,29,5,Twisted Fields Research Collective,技术型,"bay area, california, civic tech, climate justice, education, forum, open source, regenerative agriculture, research, san francisco, san gregorio, usa, western usa",233,26,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.0
behind-enemy-lines,21681.88,USD,75,2,Behind Enemy Lines,技术型,"education, events, online, usa",159,70,US,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0
elm-tooling,5542.11,USD,20,1,Elm Tooling,技术型,"open source, elm, functional programming, web, frontend, hacktoberfest",229,14,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
smol-law,16400.0,USD,30,0,Smol Law,教育型,community,414,22,Unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0
electron-react-boilerplate-594,4813.98,USD,57,1,electron-react-boilerplate,技术型,"react, electron, boilerplate, open source",305,48,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
dosbox-staging,13922.24,USD,24,8,DOSBox Staging,技术型,"open source, msdos, emulator, emulation, retro gaming, retro",224,12,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0
sequoia-fabrica,71694.33,USD,80,1,Sequoia Fabrica,技术型,"makerspace, community, meetup, hackspace, workshops, association",313,61,US,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.0
moleculer,51945.1,USD,29,1,moleculer,技术型,"microservice, microservices, moleculer, nodejs, open source, hacktoberfest",266,22,Other,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7.0
x-ray,606.0,USD,15,0,x-ray,技术型,open source,299,12,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.0
brooklyn-transcore,17137.56,USD,72,5,Brooklyn Transcore,公益型,"arts and culture, brooklyn, collective, community, diy, events, music, mutual aid, nyc, punk, transgender, usa, lgbtq+",187,48,US,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0
dockstarter,1999.0,USD,66,0,DockSTARTer,技术型,"docker, docker-compose, homelab, htpc, media-server, self-hosted, ubuntu, debian, raspbian, open source",271,44,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0
clipy,1309.5,USD,77,0,Clipy,技术型,open source,339,74,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0
wolvic,24310.0,USD,19,1,Wolvic,技术型,"open source, browser, xr, vr, software",206,14,Unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0
